vehicle_uid,name,year,fuel,seller_type,transmission,owner,brand,car_age
CAR_001235,Renault KWID 1.0 RXT Optional,2017,Petrol,Individual,Manual,First Owner,Renault,8
CAR_001236,Volkswagen Vento Diesel Style Limited Edition,2013,Diesel,Individual,Manual,Second Owner,Volkswagen,12
CAR_001237,Maruti Swift Dzire VXi,2009,Petrol,Dealer,Manual,First Owner,Maruti,16
CAR_001238,Chevrolet Aveo 1.4 LS,2008,Petrol,Dealer,Manual,First Owner,Chevrolet,17
CAR_001239,Honda Amaze S i-Dtech,2013,Diesel,Dealer,Manual,First Owner,Honda,12
CAR_001240,Chevrolet Beat PS,2015,Petrol,Individual,Unknown,First Owner,Chevrolet,10
CAR_001241,Chevrolet Beat PS,2016,Petrol,Individual,Manual,First Owner,Chevrolet,9
CAR_001242,Honda Amaze S i-Dtech,2015,Diesel,Dealer,Manual,First Owner,Honda,10
CAR_001243,Honda City E,2013,Petrol,Dealer,Manual,First Owner,Honda,12
CAR_001244,Maruti Swift VXI BSIII,2009,Diesel,Dealer,Manual,First Owner,Maruti,16
CAR_001245,Honda Amaze S i-Dtech,2013,Diesel,Dealer,Manual,First Owner,Honda,12
CAR_001246,Maruti Wagon R VXI Minor ABS,2010,Petrol,Individual,Manual,First Owner,Maruti,15
CAR_001247,Maruti Omni BSIII 8-STR W/ IMMOBILISER,2008,Petrol,Individual,Manual,Second Owner,Maruti,17
CAR_001248,Maruti Esteem Vxi - BSIII,2006,Petrol,Individual,Manual,Second Owner,Maruti,19
CAR_001249,Maruti Alto 800 LXI,2015,Petrol,Individual,Manual,Second Owner,Maruti,10
CAR_001250,Mahindra Xylo H4 ABS,2016,Diesel,Individual,Manual,First Owner,Mahindra,9
CAR_001251,Datsun GO Plus T Option BSIV,2017,Petrol,Individual,Manual,Second Owner,Datsun,8
CAR_001252,Hyundai Elantra CRDi (Leather Option),2006,Diesel,Individual,Manual,Third Owner,Hyundai,19
CAR_001253,Chevrolet Beat Diesel LT,2012,Diesel,Individual,Manual,First Owner,Chevrolet,13
CAR_001254,Toyota Corolla Altis D-4D J,2014,Diesel,Individual,Manual,First Owner,Toyota,11
CAR_001255,Hyundai i20 1.4 CRDi Era,2011,Diesel,Individual,Manual,First Owner,Hyundai,14
CAR_001256,Tata Indica Vista Aqua 1.3 Quadrajet,2010,Diesel,Individual,Manual,Second Owner,Tata,15
CAR_001257,Hyundai Verna XXi (Petrol),2007,Petrol,Individual,Unknown,Second Owner,Hyundai,18
CAR_001258,Nissan Sunny Diesel XV,2012,Diesel,Individual,Manual,First Owner,Nissan,13
CAR_001259,Datsun RediGO T Option,2017,Petrol,Individual,Manual,First Owner,Datsun,8
CAR_001260,Maruti Wagon R LX,2006,Petrol,Individual,Manual,Second Owner,Maruti,19
CAR_001261,Tata Indigo LS,2009,Diesel,Individual,Manual,First Owner,Tata,16
CAR_001262,Ford Figo Aspire 1.2 Ti-VCT Trend,2016,Diesel,Individual,Unknown,First Owner,Ford,9
CAR_001263,Hyundai Santro Xing XK (Non-AC),2007,Petrol,Individual,Manual,First Owner,Hyundai,18
CAR_001264,Volkswagen Passat 1.8 TSI MT,2010,Petrol,Individual,Manual,Second Owner,Volkswagen,15
CAR_001265,Toyota Etios GD,2012,Diesel,Individual,Manual,First Owner,Toyota,13
CAR_001266,Chevrolet Beat Diesel LS,2013,Diesel,Individual,Manual,First Owner,Chevrolet,12
CAR_001267,Ford Figo Diesel LXI,2012,Diesel,Individual,Manual,Second Owner,Ford,13
CAR_001268,Ford EcoSport 1.5 Ti VCT MT Trend BSIV,2017,Petrol,Dealer,Unknown,First Owner,Ford,8
CAR_001269,Toyota Corolla Executive (HE),2009,Petrol,Dealer,Manual,First Owner,Toyota,16
CAR_001270,Ford Freestyle Titanium Diesel BSIV,2016,Diesel,Dealer,Manual,First Owner,Ford,9
CAR_001271,Hyundai i10 Sportz 1.1L,2015,Diesel,Dealer,Manual,First Owner,Hyundai,10
CAR_001272,Maruti Ignis 1.2 Zeta BSIV,2018,Diesel,Individual,Manual,First Owner,Maruti,7
CAR_001273,Toyota Etios V,2013,Petrol,Dealer,Manual,First Owner,Toyota,12
CAR_001274,Maruti Celerio VXI AT,2015,Petrol,Dealer,Automatic,Second Owner,Maruti,10
CAR_001275,Toyota Etios Liva 1.2 G,2014,Petrol,Dealer,Manual,Second Owner,Toyota,11
CAR_001276,Toyota Corolla H6,2007,Petrol,Dealer,Unknown,Second Owner,Toyota,18
CAR_001277,Renault Duster RXL AWD,2014,Diesel,Dealer,Manual,First Owner,Renault,11
CAR_001278,Volkswagen Polo 1.5 TDI Trendline,2014,Diesel,Dealer,Manual,First Owner,Volkswagen,11
CAR_001279,Volkswagen Polo 1.5 TDI Comfortline,2015,Diesel,Dealer,Manual,First Owner,Volkswagen,10
CAR_001280,Ford Figo Diesel EXI,2014,Diesel,Dealer,Manual,Second Owner,Ford,11
CAR_001281,Honda Jazz VX CVT,2016,Petrol,Dealer,Automatic,First Owner,Honda,9
CAR_001282,Maruti Swift Dzire Tour LDI,2014,Diesel,Dealer,Manual,First Owner,Maruti,11
CAR_001283,Hyundai Verna CRDi 1.6 SX Option,2018,Diesel,Individual,Manual,First Owner,Hyundai,7
CAR_001284,Maruti 800 Std MPFi,2006,Petrol,Individual,Manual,First Owner,Maruti,19
CAR_001285,Maruti 800 AC,2002,Petrol,Individual,Manual,Second Owner,Maruti,23
CAR_001286,Tata Zest Quadrajet 1.3 75PS XE,2016,Diesel,Individual,Manual,First Owner,Tata,9
CAR_001287,Hyundai Verna 1.6 CRDI SX Option,2016,Diesel,Individual,Manual,First Owner,Hyundai,9
CAR_001288,Volkswagen Vento Diesel Highline,2013,Diesel,Individual,Manual,Second Owner,Volkswagen,12
CAR_001289,Mercedes-Benz E-Class E250 CDI Blue Efficiency,2012,Diesel,Individual,Automatic,First Owner,Mercedes-Benz,13
CAR_001290,Toyota Etios 1.4 VXD,2017,Diesel,Individual,Manual,First Owner,Toyota,8
CAR_001291,Toyota Fortuner 2.8 2WD AT BSIV,2017,Diesel,Individual,Automatic,First Owner,Toyota,8
CAR_001292,Maruti Alto 800 VXI,2020,Petrol,Individual,Unknown,First Owner,Maruti,5
CAR_001293,Mahindra Quanto C6,2013,Diesel,Individual,Manual,Second Owner,Mahindra,12
CAR_001294,Volkswagen Vento 1.5 TDI Highline,2015,Diesel,Dealer,Manual,First Owner,Volkswagen,10
CAR_001295,Maruti Ciaz ZDi,2014,Diesel,Dealer,Manual,Second Owner,Maruti,11
CAR_001296,Volkswagen Ameo 1.5 TDI Comfortline,2018,Diesel,Individual,Manual,First Owner,Volkswagen,7
CAR_001297,Tata Nano CX SE,2013,Petrol,Individual,Manual,Third Owner,Tata,12
CAR_001298,Tata Manza Aura Quadrajet,2009,Diesel,Individual,Manual,Third Owner,Tata,16
CAR_001299,Maruti Omni E 8 Str STD,2007,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,18
CAR_001300,Honda City 1.5 EXI,2004,Petrol,Individual,Manual,Second Owner,Honda,21
CAR_001301,Volkswagen Polo Diesel Comfortline 1.2L,2010,Diesel,Individual,Manual,Second Owner,Volkswagen,15
CAR_001302,Chevrolet Optra 1.6 LS,2005,Petrol,Individual,Manual,Second Owner,Chevrolet,20
CAR_001303,Mahindra TUV 300 T10,2018,Diesel,Individual,Manual,First Owner,Mahindra,7
CAR_001304,Mahindra Alturas G4 4X2 AT BSIV,2019,Diesel,Individual,Automatic,First Owner,Mahindra,6
CAR_001305,Maruti Zen Estilo LX BSIII,2007,Petrol,Individual,Manual,Second Owner,Maruti,18
CAR_001306,Mahindra Bolero Power Plus Plus AC BSIV PS,2015,Diesel,Individual,Manual,Second Owner,Mahindra,10
CAR_001307,Maruti Alto 800 VXI,2014,Petrol,Individual,Manual,First Owner,Maruti,11
CAR_001308,Tata Indica LXI,2004,Petrol,Individual,Unknown,Second Owner,Tata,21
CAR_001309,Maruti Swift Dzire VDI,2013,Diesel,Individual,Manual,Second Owner,Maruti,12
CAR_001310,Maruti Ritz VDi,2012,Diesel,Individual,Manual,Second Owner,Maruti,13
CAR_001311,Tata Sumo Gold EX,2013,Diesel,Individual,Manual,Second Owner,Tata,12
CAR_001312,Toyota Innova Crysta 2.4 VX MT BSIV,2017,Diesel,Individual,Manual,First Owner,Toyota,8
CAR_001313,Mahindra Quanto C6,2014,Diesel,Individual,Manual,Second Owner,Mahindra,11
CAR_001314,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009,Diesel,Individual,Manual,First Owner,Toyota,16
CAR_001315,Maruti Wagon R LX Minor,2013,Diesel,Individual,Manual,Fourth & Above Owner,Maruti,12
CAR_001316,Mahindra Bolero DI DX 7 Seater,2007,Diesel,Individual,Unknown,Second Owner,Mahindra,18
CAR_001317,Maruti Wagon R VXI Optional,2015,Petrol,Individual,Manual,Second Owner,Maruti,10
CAR_001318,Tata Sumo Victa CX 7/9 Str BSII,2012,Diesel,Individual,Manual,Second Owner,Tata,13
CAR_001319,Maruti Alto LX BSIII,2008,Petrol,Individual,Manual,First Owner,Maruti,17
CAR_001320,Tata Indica GLS BS IV,2007,Petrol,Individual,Manual,Second Owner,Tata,18
CAR_001321,Tata Indica Vista Aqua TDI BSIII,2009,Diesel,Individual,Manual,First Owner,Tata,16
CAR_001322,Maruti Wagon R LXI Minor,2007,Petrol,Individual,Manual,Second Owner,Maruti,18
CAR_001323,Mahindra Scorpio M2DI,2008,Diesel,Individual,Manual,Second Owner,Mahindra,17
CAR_001324,Skoda Superb Elegance 2.0 TDI CR AT,2009,Diesel,Individual,Automatic,Second Owner,Skoda,16
CAR_001325,Maruti Swift VXI,2020,Diesel,Individual,Manual,First Owner,Maruti,5
CAR_001326,Jeep Compass 2.0 Longitude Option BSIV,2018,Diesel,Individual,Manual,First Owner,Jeep,7
CAR_001327,Tata Indica DL,2006,Diesel,Individual,Manual,Second Owner,Tata,19
CAR_001328,Ford Fiesta 1.6 ZXi Leather,2006,Petrol,Individual,Manual,First Owner,Ford,19
CAR_001329,Volkswagen Vento Diesel Highline,2011,Diesel,Individual,Unknown,Second Owner,Volkswagen,14
CAR_001330,Ford Fiesta 1.6 ZXi Leather,2006,Petrol,Individual,Manual,First Owner,Ford,19
CAR_001331,Skoda Superb Elegance 2.0 TDI CR AT,2015,Diesel,Individual,Automatic,Second Owner,Skoda,10
CAR_001332,Maruti Ertiga VDI,2019,Diesel,Individual,Manual,First Owner,Maruti,6
CAR_001333,Mahindra Bolero Power Plus Plus AC BSIV PS,2015,Diesel,Individual,Manual,First Owner,Mahindra,10
CAR_001334,Mahindra Scorpio EX,2014,Diesel,Individual,Manual,First Owner,Mahindra,11
CAR_001335,Hyundai Santro Xing XL AT eRLX Euro III,2006,Petrol,Individual,Automatic,Third Owner,Hyundai,19
CAR_001336,Mahindra Thar DI 4X4 PS,2016,Diesel,Individual,Manual,First Owner,Mahindra,9
CAR_001337,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,Petrol,Individual,Manual,First Owner,Hyundai,8
CAR_001338,Maruti Swift VDI,2013,Diesel,Individual,Manual,First Owner,Maruti,12
CAR_001339,Ford Fiesta 1.4 Duratec ZXI,2008,Petrol,Individual,Manual,Third Owner,Ford,17
CAR_001340,Maruti Alto 800 LXI,2018,Petrol,Individual,Manual,First Owner,Maruti,7
CAR_001341,Hyundai i20 Asta Option 1.4 CRDi,2016,Diesel,Individual,Manual,First Owner,Hyundai,9
CAR_001342,Maruti Swift Dzire LXI,2015,Petrol,Individual,Manual,First Owner,Maruti,10
CAR_001343,Maruti Wagon R VXI BS IV with ABS,2015,Petrol,Individual,Unknown,Third Owner,Maruti,10
CAR_001344,Maruti Alto LX,2010,Petrol,Individual,Manual,Second Owner,Maruti,15
CAR_001345,Maruti Swift Dzire VDI,2017,Diesel,Individual,Manual,First Owner,Maruti,8
CAR_001346,Maruti A-Star Vxi,2009,Petrol,Individual,Manual,Second Owner,Maruti,16
CAR_001347,Ford Figo Diesel Titanium,2010,Diesel,Individual,Unknown,Second Owner,Ford,15
CAR_001348,Hyundai Verna 1.6 SX CRDi (O),2012,Diesel,Individual,Manual,Second Owner,Hyundai,13
CAR_001349,Hyundai Verna 1.6 SX CRDi (O),2012,Diesel,Individual,Unknown,Second Owner,Hyundai,13
CAR_001350,Maruti Alto LX,2012,Petrol,Individual,Manual,Second Owner,Maruti,13
CAR_001351,Maruti 800 EX,2001,Petrol,Individual,Manual,First Owner,Maruti,24
CAR_001352,Renault KWID Climber 1.0 AMT,2017,Diesel,Individual,Automatic,First Owner,Renault,8
CAR_001353,Mahindra Bolero Power Plus SLE,2018,Diesel,Individual,Manual,First Owner,Mahindra,7
CAR_001354,Maruti Swift Dzire VDI,2017,Diesel,Individual,Manual,Second Owner,Maruti,8
CAR_001355,Hyundai Xcent 1.2 VTVT S,2019,Petrol,Individual,Manual,Second Owner,Hyundai,6
CAR_001356,Maruti Wagon R LXI LPG BSIV,2012,Diesel,Individual,Unknown,Second Owner,Maruti,13
CAR_001357,Nissan Micra Diesel XV Premium,2011,Diesel,Individual,Manual,Second Owner,Nissan,14
CAR_001358,Nissan Micra Diesel XV Premium,2013,Diesel,Individual,Manual,First Owner,Nissan,12
CAR_001359,Maruti Zen LXi - BS III,2005,Petrol,Dealer,Manual,First Owner,Maruti,20
CAR_001360,Maruti Alto LXi BSIII,2008,Petrol,Dealer,Manual,First Owner,Maruti,17
CAR_001361,Honda City i DTEC SV,2014,Diesel,Individual,Manual,First Owner,Honda,11
CAR_001362,Maruti Alto K10 2010-2014 VXI,2011,Petrol,Individual,Manual,Second Owner,Maruti,14
CAR_001363,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,Diesel,Individual,Manual,Third Owner,Toyota,10
CAR_001364,Maruti Wagon R VXI BSIII,2003,Petrol,Individual,Manual,Second Owner,Maruti,22
CAR_001365,Maruti Alto LXi,2007,Petrol,Individual,Manual,Second Owner,Maruti,18
CAR_001366,Honda Civic 1.8 (E) MT,2006,Petrol,Individual,Manual,Second Owner,Honda,19
CAR_001367,Maruti Swift VDI,2013,Diesel,Individual,Manual,Second Owner,Maruti,12
CAR_001368,Maruti Swift Dzire VDI,2015,Diesel,Individual,Manual,First Owner,Maruti,10
CAR_001369,Maruti Zen Estilo 1.1 LXI BSIII,2007,Petrol,Individual,Manual,Third Owner,Maruti,18
CAR_001370,Honda City 1.5 V MT,2010,Petrol,Individual,Manual,Second Owner,Honda,15
CAR_001371,Tata Manza ELAN Quadrajet BS IV,2011,Diesel,Individual,Manual,Second Owner,Tata,14
CAR_001372,Maruti Swift Dzire ZDI,2019,Diesel,Individual,Manual,Second Owner,Maruti,6
CAR_001373,Mahindra Xylo E4 ABS BS IV,2013,Diesel,Individual,Manual,First Owner,Mahindra,12
CAR_001374,Renault KWID RXL,2016,Diesel,Individual,Manual,First Owner,Renault,9
CAR_001375,Honda WR-V i-DTEC VX,2018,Diesel,Individual,Manual,First Owner,Honda,7
CAR_001376,Maruti Swift Dzire ZDI,2014,Diesel,Individual,Manual,Second Owner,Maruti,11
CAR_001377,Nissan Terrano XL 110 PS,2014,Diesel,Individual,Manual,First Owner,Nissan,11
CAR_001378,Maruti Ciaz VDi Plus,2015,Diesel,Individual,Manual,Second Owner,Maruti,10
CAR_001379,Honda Amaze S CVT Petrol,2019,Petrol,Individual,Automatic,First Owner,Honda,6
CAR_001380,Honda Brio S MT,2013,Petrol,Individual,Manual,Third Owner,Honda,12
CAR_001381,Maruti Esteem Lxi,2005,Diesel,Individual,Manual,Second Owner,Maruti,20
CAR_001382,Toyota Corolla Altis Diesel D4DGL,2011,Diesel,Individual,Manual,First Owner,Toyota,14
CAR_001383,Tata Indica Vista Aura 1.2 Safire,2010,Petrol,Individual,Unknown,Second Owner,Tata,15
CAR_001384,Mahindra Bolero SLE,2010,Diesel,Individual,Manual,Second Owner,Mahindra,15
CAR_001385,Hyundai EON Era Plus,2013,Petrol,Individual,Manual,First Owner,Hyundai,12
CAR_001386,Hyundai Elite i20 Asta Option CVT BSIV,2019,Petrol,Individual,Automatic,First Owner,Hyundai,6
CAR_001387,Maruti Ritz VDi,2014,Diesel,Individual,Manual,First Owner,Maruti,11
CAR_001388,Maruti Wagon R VXI BS IV,2016,Petrol,Individual,Manual,First Owner,Maruti,9
CAR_001389,Hyundai i20 Active 1.2 S,2017,Petrol,Individual,Manual,First Owner,Hyundai,8
CAR_001390,Maruti Omni MPI STD BSIV,2015,Petrol,Individual,Unknown,First Owner,Maruti,10
CAR_001391,Maruti Alto 800 LXI,2016,Diesel,Individual,Manual,First Owner,Maruti,9
CAR_001392,Hyundai Creta 1.4 E Plus,2018,Diesel,Individual,Manual,First Owner,Hyundai,7
CAR_001393,Honda Jazz 1.5 E i DTEC,2017,Diesel,Individual,Manual,First Owner,Honda,8
CAR_001394,Tata Indica Vista Quadrajet VX,2011,Diesel,Individual,Manual,First Owner,Tata,14
CAR_001395,Tata Aria Pure LX 4x2,2014,Diesel,Individual,Manual,Second Owner,Tata,11
CAR_001396,Ford Fiesta Classic 1.4 Duratorq CLXI,2014,Diesel,Dealer,Manual,First Owner,Ford,11
CAR_001397,Ford Freestyle Trend Petrol BSIV,2019,Petrol,Individual,Manual,First Owner,Ford,6
CAR_001398,Mahindra Jeep MM 775 XDB,2000,Diesel,Individual,Manual,Second Owner,Mahindra,25
CAR_001399,Maruti 800 AC BSIII,2007,Petrol,Individual,Manual,Second Owner,Maruti,18
CAR_001400,Hyundai Grand i10 1.2 CRDi Magna,2015,Diesel,Dealer,Manual,First Owner,Hyundai,10
CAR_001401,Maruti Zen Estilo LX BSIV,2010,Petrol,Individual,Manual,Third Owner,Maruti,15
CAR_001402,Maruti Ertiga SHVS VDI,2016,Diesel,Individual,Manual,First Owner,Maruti,9
CAR_001403,Mahindra Scorpio SLE BSIII,2010,Diesel,Individual,Manual,First Owner,Mahindra,15
CAR_001404,Maruti Swift VDI BSIV,2014,Diesel,Individual,Manual,Second Owner,Maruti,11
CAR_001405,Maruti 800 DX,2000,Petrol,Individual,Manual,First Owner,Maruti,25
CAR_001406,Honda City 1.5 GXI,2004,Petrol,Individual,Manual,Second Owner,Honda,21
CAR_001407,Honda CR-V Diesel 4WD,2018,Diesel,Individual,Automatic,First Owner,Honda,7
CAR_001408,Hyundai Grand i10 1.2 Kappa Magna AT,2019,Petrol,Individual,Automatic,First Owner,Hyundai,6
CAR_001409,Maruti Ertiga BSIV VXI AT,2017,Petrol,Individual,Automatic,First Owner,Maruti,8
CAR_001410,Volkswagen Polo 1.0 TSI Highline Plus,2020,Petrol,Individual,Manual,First Owner,Volkswagen,5
CAR_001411,Audi A4 35 TDI Premium,2015,Diesel,Individual,Automatic,Third Owner,Audi,10
CAR_001412,Hyundai Xcent 1.1 CRDi SX,2016,Diesel,Individual,Manual,First Owner,Hyundai,9
CAR_001413,Hyundai Verna 1.6 SX VTVT,2017,Petrol,Individual,Manual,First Owner,Hyundai,8
CAR_001414,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2004,Diesel,Individual,Unknown,First Owner,Mahindra,21
CAR_001415,Skoda Superb Elegance 2.0 TDI CR AT,2011,Diesel,Individual,Automatic,First Owner,Skoda,14
CAR_001416,Maruti Alto 800 LXI,2013,Petrol,Individual,Manual,First Owner,Maruti,12
CAR_001417,Ford Ecosport 1.0 Ecoboost Titanium,2014,Petrol,Individual,Manual,Second Owner,Ford,11
CAR_001418,Jaguar XF 3.0 Litre S Premium Luxury,2013,Diesel,Individual,Automatic,Second Owner,Jaguar,12
CAR_001419,Maruti Zen Estilo VXI BSIII,2007,Petrol,Individual,Manual,Second Owner,Maruti,18
CAR_001420,Chevrolet Beat LT,2012,Petrol,Individual,Manual,First Owner,Chevrolet,13
CAR_001421,Hyundai Accent Executive,2010,Petrol,Individual,Manual,Third Owner,Hyundai,15
CAR_001422,Toyota Innova 2.5 E 8 STR,2012,Diesel,Individual,Manual,First Owner,Toyota,13
CAR_001423,Maruti Baleno Alpha 1.3,2016,Diesel,Individual,Unknown,First Owner,Maruti,9
CAR_001424,Hyundai i10 Magna 1.2 iTech SE,2011,Petrol,Individual,Manual,Second Owner,Hyundai,14
CAR_001425,Hyundai i20 1.4 CRDi Asta,2011,Diesel,Individual,Manual,Second Owner,Hyundai,14
CAR_001426,Nissan Micra XL CVT,2015,Petrol,Individual,Automatic,Second Owner,Nissan,10
CAR_001427,Mahindra Scorpio VLX AT 2WD BSIII,2004,Diesel,Individual,Automatic,Third Owner,Mahindra,21
CAR_001428,Toyota Corolla AE,2006,Petrol,Individual,Manual,Second Owner,Toyota,19
CAR_001429,Hyundai Grand i10 Nios Sportz,2020,Petrol,Individual,Manual,First Owner,Hyundai,5
CAR_001430,Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2016,Diesel,Individual,Unknown,Second Owner,Chevrolet,9
CAR_001431,Maruti Swift Dzire VXi,2011,Petrol,Individual,Manual,Second Owner,Maruti,14
CAR_001432,Maruti Baleno Delta 1.2,2018,Diesel,Individual,Manual,First Owner,Maruti,7
CAR_001433,Hyundai Grand i10 Nios AMT Magna,2020,Petrol,Individual,Automatic,First Owner,Hyundai,5
CAR_001434,Tata Indica DLS,2006,Diesel,Individual,Manual,Fourth & Above Owner,Tata,19
CAR_001435,Hyundai Verna 1.6 VTVT S,2015,Diesel,Individual,Unknown,First Owner,Hyundai,10
CAR_001436,Hyundai i10 Magna LPG,2014,LPG,Individual,Manual,First Owner,Hyundai,11
CAR_001437,Hyundai Verna 1.6 VTVT S,2015,Petrol,Individual,Manual,First Owner,Hyundai,10
CAR_001438,Tata Manza Aqua Quadrajet BS IV,2012,Diesel,Individual,Manual,First Owner,Tata,13
CAR_001439,Hyundai i10 Era 1.1,2008,Petrol,Individual,Manual,Third Owner,Hyundai,17
CAR_001440,Maruti Alto K10 VXI,2017,Petrol,Individual,Manual,First Owner,Maruti,8
CAR_001441,Mahindra Bolero DI,2006,Diesel,Individual,Manual,First Owner,Mahindra,19
CAR_001442,Toyota Fortuner 2.8 2WD AT BSIV,2018,Diesel,Individual,Automatic,First Owner,Toyota,7
CAR_001443,Chevrolet Spark 1.0 LS,2011,Petrol,Individual,Manual,Third Owner,Chevrolet,14
CAR_001444,Hyundai i10 Magna 1.1,2008,Petrol,Individual,Manual,Fourth & Above Owner,Hyundai,17
CAR_001445,Hyundai i20 Asta 1.4 CRDi,2015,Diesel,Individual,Manual,First Owner,Hyundai,10
CAR_001446,Maruti Wagon R LX BSIII,2009,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,16
CAR_001447,Maruti 800 AC,2002,Petrol,Individual,Manual,Second Owner,Maruti,23
CAR_001448,Toyota Etios Cross 1.4L GD,2015,Diesel,Individual,Manual,Second Owner,Toyota,10
CAR_001449,Renault KWID RXT BSIV,2019,Petrol,Individual,Manual,First Owner,Renault,6
CAR_001450,Mahindra XUV500 W8 2WD,2012,Diesel,Individual,Manual,First Owner,Mahindra,13
CAR_001451,Daewoo Matiz SD,2002,Petrol,Individual,Manual,First Owner,Daewoo,23
CAR_001452,Toyota Etios GD,2012,Diesel,Individual,Manual,First Owner,Toyota,13
CAR_001453,Ford Figo Diesel Titanium,2014,Diesel,Individual,Manual,Second Owner,Ford,11
CAR_001454,Tata Hexa XT,2017,Diesel,Individual,Unknown,First Owner,Tata,8
CAR_001455,Toyota Etios Cross 1.4L GD,2015,Diesel,Individual,Manual,Second Owner,Toyota,10
CAR_001456,Mahindra XUV500 W8 4WD,2012,Diesel,Individual,Manual,Second Owner,Mahindra,13
CAR_001457,Honda Jazz V,2019,Petrol,Individual,Manual,First Owner,Honda,6
CAR_001458,Maruti A-Star Lxi,2008,Petrol,Individual,Manual,First Owner,Maruti,17
CAR_001459,Tata New Safari DICOR 2.2 EX 4x2,2010,Diesel,Individual,Manual,Second Owner,Tata,15
CAR_001460,Hyundai Verna VTVT 1.6 AT SX Option,2018,Petrol,Individual,Automatic,First Owner,Hyundai,7
CAR_001461,Tata Manza Aura Quadrajet BS IV,2012,Diesel,Individual,Manual,Second Owner,Tata,13
CAR_001462,Skoda Laura Ambiente 2.0 TDI CR MT,2012,Diesel,Dealer,Manual,First Owner,Skoda,13
CAR_001463,Audi A8 L 3.0 TDI quattro,2009,Diesel,Dealer,Automatic,Second Owner,Audi,16
CAR_001464,Chevrolet Beat LT,2013,Petrol,Individual,Unknown,First Owner,Chevrolet,12
CAR_001465,Hyundai Elantra SX,2015,Petrol,Dealer,Unknown,First Owner,Hyundai,10
CAR_001466,Mahindra XUV500 W8 4WD,2015,Diesel,Dealer,Manual,First Owner,Mahindra,10
CAR_001467,Mahindra Renault Logan 1.5 DLS,2008,Diesel,Individual,Manual,First Owner,Mahindra,17
CAR_001468,Datsun redi-GO AMT 1.0 T Option,2018,Petrol,Dealer,Automatic,First Owner,Datsun,7
CAR_001469,Tata Nano Cx BSIII,2014,Petrol,Individual,Manual,Second Owner,Tata,11
CAR_001470,Skoda Superb Ambition 2.0 TDI CR AT,2013,Diesel,Dealer,Automatic,First Owner,Skoda,12
CAR_001471,Nissan Terrano XL Plus 85 PS,2015,Diesel,Dealer,Manual,First Owner,Nissan,10
CAR_001472,BMW X1 sDrive20d M Sport,2014,Diesel,Dealer,Automatic,First Owner,BMW,11
CAR_001473,Chevrolet Enjoy TCDi LT 7 Seater,2014,Diesel,Dealer,Manual,First Owner,Chevrolet,11
CAR_001474,Honda Amaze S Diesel,2015,Diesel,Dealer,Manual,First Owner,Honda,10
CAR_001475,Mahindra KUV 100 D75 K6 Plus,2017,Diesel,Dealer,Manual,First Owner,Mahindra,8
CAR_001476,Honda City i-VTEC CVT VX,2016,Petrol,Dealer,Automatic,First Owner,Honda,9
CAR_001477,Honda Brio VX,2017,Petrol,Dealer,Manual,First Owner,Honda,8
CAR_001478,Maruti Alto LXi,2009,Petrol,Individual,Manual,First Owner,Maruti,16
CAR_001479,MG Hector Sharp Diesel MT BSIV,2019,Diesel,Dealer,Manual,First Owner,MG,6
CAR_001480,Audi A4 35 TDI Premium Plus,2019,Diesel,Dealer,Automatic,First Owner,Audi,6
