vehicle_uid,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_record_id,car_age,price_category,km_category,owner_count,fuel_transmission,brand,price_per_km,is_diesel
CAR_001434,Tata Indica DLS,2006,50000,120000,Diesel,Individual,Manual,Fourth & Above Owner,1434,19,Low,High,0,Diesel_Manual,Tata,0.42,1
CAR_001435,Hyundai Verna 1.6 VTVT S,2015,,35000,,Individual,,First Owner,1435,10,Mid,Medium,0,Petrol_Manual,Hyundai,17.14,0
CAR_001436,Hyundai i10 Magna LPG,2014,290000,29000,LPG,Individual,Manual,First Owner,1436,11,Low,Low,0,LPG_Manual,Hyundai,10,0
CAR_001437,Hyundai Verna 1.6 VTVT S,2015,600000,30000,Petrol,Individual,Manual,First Owner,1437,10,Mid,,0,Petrol_Manual,Hyundai,20,0
CAR_001438,Tata Manza Aqua Quadrajet BS IV,2012,190000,120000,Diesel,Individual,Manual,First Owner,1438,13,Low,High,0,Diesel_Manual,Tata,1.58,1
CAR_001439,Hyundai i10 Era 1.1,2008,160000,,Petrol,Individual,Manual,Third Owner,1439,17,Low,High,0,Petrol_Manual,Hyundai,1.45,0
CAR_001440,Maruti Alto K10 VXI,2017,325000,,Petrol,Individual,Manual,First Owner,1440,8,Mid,Low,,Petrol_Manual,Maruti,21.67,0
CAR_001441,Mahindra Bolero DI,2006,200000,73756,Diesel,Individual,Manual,First Owner,1441,19,Low,High,0,Diesel_Manual,Mahindra,2.71,1
CAR_001442,Toyota Fortuner 2.8 2WD AT BSIV,2018,2800000,40000,Diesel,Individual,Automatic,First Owner,1442,7,Premium,Medium,0,Diesel_Automatic,Toyota,70,1
CAR_001443,Chevrolet Spark 1.0 LS,2011,125000,,Petrol,Individual,Manual,Third Owner,1443,14,Low,Medium,0,Petrol_Manual,Chevrolet,2.08,0
CAR_001444,Hyundai i10 Magna 1.1,2008,155000,60000,Petrol,Individual,Manual,Fourth & Above Owner,1444,17,,Medium,0,Petrol_Manual,Hyundai,2.58,0
CAR_001445,Hyundai i20 Asta 1.4 CRDi,2015,,90000,Diesel,Individual,Manual,First Owner,1445,10,Mid,High,0,Diesel_Manual,Hyundai,6.11,1
CAR_001446,Maruti Wagon R LX BSIII,2009,130000,70000,Petrol,Individual,Manual,Fourth & Above Owner,1446,16,Low,Medium,0,Petrol_Manual,Maruti,1.86,0
CAR_001447,Maruti 800 AC,2002,80000,70000,Petrol,Individual,Manual,Second Owner,1447,23,Low,Medium,0,Petrol_Manual,Maruti,1.14,0
CAR_001448,Toyota Etios Cross 1.4L GD,2015,500000,80000,Diesel,Individual,Manual,Second Owner,1448,10,Mid,High,0,Diesel_Manual,Toyota,6.25,1
CAR_001449,Renault KWID RXT BSIV,2019,,27000,Petrol,Individual,Manual,First Owner,1449,6,Low,Low,,Petrol_Manual,Renault,9.26,0
CAR_001450,Mahindra XUV500 W8 2WD,2012,580000,70000,Diesel,Individual,Manual,First Owner,1450,13,Mid,Medium,0,Diesel_Manual,Mahindra,8.29,1
CAR_001451,Daewoo Matiz SD,2002,,50000,Petrol,Individual,Manual,First Owner,1451,23,Low,Medium,0,Petrol_Manual,Daewoo,1.2,0
CAR_001452,Toyota Etios GD,2012,300000,185000,Diesel,Individual,Manual,First Owner,1452,13,Low,Very High,0,Diesel_Manual,Toyota,1.62,1
CAR_001453,Ford Figo Diesel Titanium,2014,200000,,Diesel,Individual,Manual,Second Owner,1453,11,Low,High,0,Diesel_Manual,Ford,2.22,1
CAR_001454,Tata Hexa XT,2017,1200000,,Diesel,Individual,,First Owner,1454,8,Premium,Low,0,Diesel_Manual,Tata,73.17,1
CAR_001455,Toyota Etios Cross 1.4L GD,2015,350000,80000,Diesel,Individual,Manual,Second Owner,1455,10,Mid,High,0,Diesel_Manual,Toyota,4.38,1
CAR_001456,Mahindra XUV500 W8 4WD,2012,600000,80000,Diesel,Individual,Manual,Second Owner,1456,13,Mid,High,0,Diesel_Manual,Mahindra,7.5,1
CAR_001457,Honda Jazz V,2019,,4000,Petrol,Individual,Manual,First Owner,1457,6,High,Low,,Petrol_Manual,Honda,162.5,0
CAR_001458,Maruti A-Star Lxi,2008,120000,,Petrol,Individual,Manual,First Owner,1458,17,Low,Medium,,Petrol_Manual,Maruti,3,0
CAR_001459,Tata New Safari DICOR 2.2 EX 4x2,2010,180000,120000,Diesel,Individual,Manual,Second Owner,1459,15,Low,High,0,Diesel_Manual,Tata,1.5,1
CAR_001460,Hyundai Verna VTVT 1.6 AT SX Option,2018,950000,41395,Petrol,Individual,Automatic,First Owner,1460,7,High,Medium,0,Petrol_Automatic,Hyundai,22.95,0
CAR_001461,Tata Manza Aura Quadrajet BS IV,2012,250999,35000,,Individual,Manual,Second Owner,1461,13,Low,Medium,0,Diesel_Manual,Tata,7.17,1
CAR_001462,Skoda Laura Ambiente 2.0 TDI CR MT,2012,385000,52000,Diesel,Dealer,Manual,First Owner,1462,13,Mid,Medium,0,Diesel_Manual,Skoda,7.4,1
CAR_001463,Audi A8 L 3.0 TDI quattro,2009,1250000,47000,Diesel,Dealer,Automatic,Second Owner,1463,16,Premium,,0,Diesel_Automatic,Audi,26.6,1
CAR_001464,Chevrolet Beat LT,2013,165000,50000,Petrol,Individual,,First Owner,1464,12,Low,Medium,0,Petrol_Manual,Chevrolet,3.3,0
CAR_001465,Hyundai Elantra SX,2015,700000,48000,Petrol,Dealer,,First Owner,1465,10,High,Medium,0,Petrol_Manual,Hyundai,14.58,0
CAR_001466,Mahindra XUV500 W8 4WD,2015,750000,53000,Diesel,Dealer,Manual,First Owner,1466,10,High,Medium,,Diesel_Manual,Mahindra,14.15,1
CAR_001467,Mahindra Renault Logan 1.5 DLS,2008,89999,213000,Diesel,Individual,Manual,First Owner,1467,17,,Very High,0,Diesel_Manual,Mahindra,0.42,1
CAR_001468,Datsun redi-GO AMT 1.0 T Option,2018,,15000,Petrol,Dealer,Automatic,First Owner,1468,7,Low,Low,0,Petrol_Automatic,Datsun,19.33,0
CAR_001469,Tata Nano Cx BSIII,2014,45000,7000,Petrol,Individual,Manual,Second Owner,1469,11,Low,Low,0,Petrol_Manual,Tata,6.43,0
CAR_001470,Skoda Superb Ambition 2.0 TDI CR AT,2013,675000,88000,Diesel,Dealer,Automatic,First Owner,1470,12,High,High,0,Diesel_Automatic,Skoda,7.67,1
CAR_001471,Nissan Terrano XL Plus 85 PS,2015,530000,55000,Diesel,Dealer,Manual,First Owner,1471,10,Mid,Medium,0,Diesel_Manual,Nissan,9.64,1
CAR_001472,BMW X1 sDrive20d M Sport,2014,1485000,48000,Diesel,Dealer,Automatic,First Owner,1472,11,Premium,Medium,0,Diesel_Automatic,BMW,30.94,1
CAR_001473,Chevrolet Enjoy TCDi LT 7 Seater,2014,325000,71014,Diesel,Dealer,Manual,First Owner,1473,11,Mid,High,0,Diesel_Manual,Chevrolet,4.58,1
CAR_001474,Honda Amaze S Diesel,2015,400000,60000,Diesel,Dealer,Manual,First Owner,1474,10,Mid,Medium,0,Diesel_Manual,Honda,6.67,1
CAR_001475,Mahindra KUV 100 D75 K6 Plus,2017,380000,71000,,Dealer,Manual,First Owner,1475,8,Mid,High,0,Diesel_Manual,Mahindra,5.35,1
CAR_001476,Honda City i-VTEC CVT VX,2016,750000,45000,Petrol,Dealer,Automatic,First Owner,1476,9,High,,0,Petrol_Automatic,Honda,16.67,0
CAR_001477,Honda Brio VX,2017,,,Petrol,Dealer,Manual,First Owner,1477,8,,Medium,0,Petrol_Manual,Honda,8.67,0
CAR_001478,Maruti Alto LXi,2009,110000,20000,Petrol,Individual,Manual,First Owner,1478,16,Low,Low,,Petrol_Manual,Maruti,5.5,0
CAR_001479,MG Hector Sharp Diesel MT BSIV,2019,1825000,14000,Diesel,Dealer,Manual,First Owner,1479,6,Premium,,0,Diesel_Manual,MG,130.36,1
CAR_001480,Audi A4 35 TDI Premium Plus,2019,3256000,17000,Diesel,Dealer,Automatic,First Owner,1480,6,Premium,Low,0,Diesel_Automatic,Audi,191.53,1
CAR_001481,Renault Scala Diesel RxL,2015,370000,60000,Diesel,Dealer,Manual,First Owner,1481,10,,Medium,0,Diesel_Manual,Renault,6.17,1
CAR_001482,Chevrolet Beat Diesel LT,2013,210000,80000,Diesel,Individual,Manual,Second Owner,1482,12,Low,High,0,Diesel_Manual,Chevrolet,2.62,1
CAR_001483,Skoda Laura Ambiente 1.9 PD,2007,,181000,Diesel,Individual,Manual,Fourth & Above Owner,1483,18,Low,Very High,0,Diesel_Manual,Skoda,0.97,1
CAR_001484,Hyundai Verna 1.6 SX CRDi (O),2012,575000,89550,Diesel,Individual,Manual,Second Owner,1484,13,Mid,,0,Diesel_Manual,Hyundai,6.42,1
CAR_001485,Mahindra Xylo D4,2010,320000,90000,Diesel,Individual,Manual,Third Owner,1485,15,Mid,High,0,Diesel_Manual,Mahindra,3.56,1
CAR_001486,Maruti Swift Ldi BSIV,2010,280000,149500,Diesel,Individual,Manual,Third Owner,1486,15,Low,High,0,Diesel_Manual,Maruti,1.87,1
CAR_001487,Renault Duster 85PS Diesel RxL Optional,2013,500000,,Diesel,Individual,Manual,Second Owner,1487,12,Mid,Very High,0,Diesel_Manual,Renault,2.63,1
CAR_001488,Ford Fiesta Diesel Style,2013,380000,83000,Diesel,Dealer,Manual,First Owner,1488,12,Mid,High,,Diesel_Manual,Ford,4.58,1
CAR_001489,Maruti 800 AC BSIII,2005,120000,20000,Petrol,Individual,Manual,Second Owner,1489,20,Low,Low,0,Petrol_Manual,Maruti,6,0
CAR_001490,Maruti Eeco 5 Seater AC BSIV,2018,395000,20000,Petrol,Individual,Manual,First Owner,1490,7,Mid,Low,0,Petrol_Manual,Maruti,19.75,0
CAR_001491,Skoda Laura 1.9 TDI MT Ambiente,2010,360000,160000,Diesel,Individual,Manual,First Owner,1491,15,Mid,Very High,0,Diesel_Manual,Skoda,2.25,1
CAR_001492,Nissan Terrano XL Plus 85 PS,2015,451000,100000,,Individual,Manual,First Owner,1492,10,Mid,High,0,Diesel_Manual,Nissan,4.51,1
CAR_001493,Chevrolet Spark 1.0 LS,2010,175000,45000,Petrol,Individual,,Second Owner,1493,15,Low,Medium,0,Petrol_Manual,Chevrolet,3.89,0
CAR_001494,Chevrolet Spark 1.0 LS,2009,170000,44800,Petrol,Individual,,Second Owner,1494,16,Low,Medium,0,Petrol_Manual,Chevrolet,3.79,0
CAR_001495,Hyundai Santro Xing XL eRLX Euro III,2006,100000,40000,Petrol,Individual,Manual,Second Owner,1495,19,Low,Medium,0,Petrol_Manual,Hyundai,2.5,0
CAR_001496,Maruti Omni MPI STD BSIV,2014,150000,120000,Petrol,Individual,Manual,Third Owner,1496,11,Low,,0,Petrol_Manual,Maruti,1.25,0
CAR_001497,Tata Indica Vista Quadrajet LX,2011,149000,10000,,Individual,Manual,Second Owner,1497,14,Low,Low,0,Diesel_Manual,Tata,14.9,1
CAR_001498,Tata Indica Vista Aqua 1.3 Quadrajet,2011,160000,80000,Diesel,Individual,Manual,Second Owner,1498,14,Low,High,0,Diesel_Manual,Tata,2,1
CAR_001499,Datsun GO Plus T Option Petrol,2018,434999,10000,,Individual,,First Owner,1499,7,Mid,Low,0,Petrol_Manual,Datsun,43.5,0
CAR_001500,Mahindra XUV500 W8 4WD,2014,800000,156000,Diesel,Individual,Manual,First Owner,1500,11,,Very High,0,Diesel_Manual,Mahindra,5.13,1
CAR_001501,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,2010,819999,120000,Diesel,Individual,Manual,Second Owner,1501,15,High,High,0,Diesel_Manual,Toyota,6.83,1
CAR_001502,Maruti Baleno Vxi,2007,,100000,Petrol,Individual,Manual,Second Owner,1502,18,Low,High,0,Petrol_Manual,Maruti,1.63,0
CAR_001503,Mercedes-Benz E-Class 220 CDI,2001,350000,100000,Diesel,Individual,Manual,Second Owner,1503,24,Mid,High,0,Diesel_Manual,Mercedes-Benz,3.5,1
CAR_001504,Tata Indica GLS BS IV,2006,75000,100000,Petrol,Individual,Manual,Second Owner,1504,19,Low,High,0,Petrol_Manual,Tata,0.75,0
CAR_001505,Maruti Alto LXi,2012,180000,60000,Petrol,Individual,Manual,Second Owner,1505,13,,Medium,0,Petrol_Manual,Maruti,3,0
CAR_001506,Ford Figo Aspire 1.5 TDCi Trend,2017,,30000,Diesel,Individual,Manual,First Owner,1506,8,High,Low,0,Diesel_Manual,Ford,22.5,1
CAR_001507,Maruti Swift VDI,2013,400000,170000,Diesel,Individual,Manual,First Owner,1507,12,Mid,Very High,0,Diesel_Manual,Maruti,2.35,1
CAR_001508,Volkswagen Polo Diesel Highline 1.2L,2013,434999,100000,Diesel,Individual,Manual,Second Owner,1508,12,Mid,High,,Diesel_Manual,Volkswagen,4.35,1
CAR_001509,Tata Indigo GLX,2006,100000,110000,Petrol,Individual,Manual,Second Owner,1509,19,Low,High,0,Petrol_Manual,Tata,0.91,0
CAR_001510,Maruti Swift Dzire LDI Optional,2015,,170000,Diesel,Individual,Manual,Second Owner,1510,10,Mid,Very High,0,Diesel_Manual,Maruti,2.46,1
CAR_001511,Tata Indica GLS BS IV,2009,200000,100000,Petrol,Individual,Manual,First Owner,1511,16,Low,High,0,Petrol_Manual,Tata,2,0
CAR_001512,Renault Scala Diesel RxL,2014,400000,35000,Diesel,Individual,Manual,First Owner,1512,11,Mid,Medium,0,Diesel_Manual,Renault,11.43,1
CAR_001513,Ford EcoSport 1.5 Diesel Ambiente BSIV,2018,790000,40000,,Individual,Manual,Second Owner,1513,7,High,Medium,,Diesel_Manual,Ford,19.75,1
CAR_001514,Renault Duster 85PS Diesel RxL Plus,2015,500000,90000,Diesel,Individual,Manual,Second Owner,1514,10,Mid,High,0,Diesel_Manual,Renault,5.56,1
CAR_001515,Skoda Rapid 1.6 TDI Elegance,2012,275000,120000,Diesel,Individual,Manual,Second Owner,1515,13,Low,High,0,Diesel_Manual,Skoda,2.29,1
CAR_001516,Hyundai i20 1.4 CRDi Sportz,2012,,120000,Diesel,Individual,Manual,Second Owner,1516,13,Mid,High,0,Diesel_Manual,Hyundai,3.75,1
CAR_001517,Mahindra XUV500 W11 Option AWD,2020,1400000,,Diesel,Dealer,Manual,First Owner,1517,5,Premium,Low,0,Diesel_Manual,Mahindra,56,1
CAR_001518,Renault Duster 110PS Diesel RxL,2015,800000,15000,Diesel,Individual,Manual,First Owner,1518,10,High,Low,0,Diesel_Manual,Renault,53.33,1
CAR_001519,Maruti Wagon R VXI,2014,315000,41000,Petrol,Dealer,Manual,First Owner,1519,11,,Medium,0,Petrol_Manual,Maruti,7.68,0
CAR_001520,Maruti Baleno Alpha,2019,700000,16000,Petrol,Individual,Manual,First Owner,1520,6,High,Low,0,Petrol_Manual,Maruti,43.75,0
CAR_001521,Mahindra Bolero SLX,2016,585000,51000,Diesel,Dealer,Manual,First Owner,1521,9,Mid,,0,Diesel_Manual,Mahindra,11.47,1
CAR_001522,Chevrolet Sail 1.2 LT ABS,2014,350000,30000,,Individual,Manual,First Owner,1522,11,,Low,0,Petrol_Manual,Chevrolet,11.67,0
CAR_001523,Honda City i-DTEC SV,2014,,80000,Diesel,Dealer,Manual,First Owner,1523,11,Mid,High,0,Diesel_Manual,Honda,6.19,1
CAR_001524,Hyundai Grand i10 1.2 Kappa Asta,2017,500000,,Petrol,Individual,Manual,First Owner,1524,8,Mid,Medium,0,Petrol_Manual,Hyundai,10,0
CAR_001525,Hyundai Grand i10 1.2 Kappa Sportz Option,2013,345000,44000,Petrol,Dealer,Manual,First Owner,1525,12,Mid,Medium,0,Petrol_Manual,Hyundai,7.84,0
CAR_001526,Maruti Baleno Sigma 1.2,2015,500000,10000,Petrol,Individual,Manual,First Owner,1526,10,Mid,Low,0,Petrol_Manual,Maruti,50,0
CAR_001527,Maruti Wagon R VXI,2016,360000,33000,Petrol,Dealer,Manual,First Owner,1527,9,Mid,,0,Petrol_Manual,Maruti,10.91,0
CAR_001528,Maruti Alto LXi BSIII,2010,210000,,Petrol,Individual,Manual,First Owner,1528,15,Low,Low,0,Petrol_Manual,Maruti,8.4,0
CAR_001529,Maruti Alto K10 LXI,2014,220000,66000,,Dealer,Manual,First Owner,1529,11,Low,Medium,0,Petrol_Manual,Maruti,3.33,0
CAR_001530,Chevrolet Aveo 1.4 LT BSIV,2009,250000,48000,Petrol,Individual,Manual,First Owner,1530,16,Low,Medium,0,Petrol_Manual,Chevrolet,5.21,0
CAR_001531,Toyota Innova 2.5 G (Diesel) 8 Seater,2016,990000,146000,Diesel,Dealer,Manual,First Owner,1531,9,High,High,,Diesel_Manual,Toyota,6.78,1
CAR_001532,Mahindra Quanto C4,2013,220000,,Diesel,Individual,Manual,Fourth & Above Owner,1532,12,Low,High,0,Diesel_Manual,Mahindra,2.2,1
CAR_001533,Jaguar XF 3.0 Litre S Premium Luxury,2012,1800000,50000,Diesel,Individual,Automatic,Second Owner,1533,13,Premium,,0,Diesel_Automatic,Jaguar,36,1
CAR_001534,Honda City i VTEC V,2014,530000,50000,Petrol,Individual,Manual,First Owner,1534,11,Mid,Medium,0,Petrol_Manual,Honda,10.6,0
CAR_001535,Maruti Baleno Alpha 1.3,2016,575000,50000,Diesel,Individual,Manual,First Owner,1535,9,Mid,Medium,0,Diesel_Manual,Maruti,11.5,1
CAR_001536,Mahindra Xylo E4,2012,400000,99000,Diesel,Dealer,Manual,First Owner,1536,13,Mid,High,0,Diesel_Manual,Mahindra,4.04,1
CAR_001537,Honda Mobilio S i DTEC,2016,680000,50000,Diesel,Individual,Manual,First Owner,1537,9,,Medium,0,Diesel_Manual,Honda,13.6,1
CAR_001538,Hyundai Santa Fe 4WD AT,2014,1000000,80000,Diesel,Individual,Automatic,First Owner,1538,11,High,High,0,Diesel_Automatic,Hyundai,12.5,1
CAR_001539,Maruti Alto 800 LXI,2016,260000,45000,Petrol,Individual,,Second Owner,1539,9,Low,Medium,0,Petrol_Manual,Maruti,5.78,0
CAR_001540,Tata Manza Aura (ABS) Safire BS IV,2010,150000,50000,Petrol,Individual,Manual,Second Owner,1540,15,Low,Medium,0,Petrol_Manual,Tata,3,0
CAR_001541,Maruti Alto LXi BSIII,2008,180000,70000,Petrol,Individual,,Third Owner,1541,17,Low,Medium,,Petrol_Manual,Maruti,2.57,0
CAR_001542,Force One EX,2014,346000,37516,Diesel,Individual,Manual,First Owner,1542,11,Mid,Medium,0,Diesel_Manual,Force,9.22,1
CAR_001543,Mahindra Xylo D2 BS IV,2015,450000,20000,Diesel,Individual,Manual,First Owner,1543,10,Mid,Low,0,Diesel_Manual,Mahindra,22.5,1
CAR_001544,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,,5000,Petrol,Individual,Manual,First Owner,1544,6,Mid,Low,0,Petrol_Manual,Hyundai,100,0
CAR_001545,Hyundai Grand i10 1.2 CRDi Asta,2019,700000,8000,Diesel,Individual,Manual,First Owner,1545,6,,Low,,Diesel_Manual,Hyundai,87.5,1
CAR_001546,Maruti Alto 800 LXI,2019,280000,25880,Petrol,Individual,Manual,First Owner,1546,6,,Low,0,Petrol_Manual,Maruti,10.82,0
CAR_001547,Hyundai Santro Magna AMT BSIV,2019,475000,10000,Petrol,Individual,Automatic,First Owner,1547,6,Mid,Low,0,Petrol_Automatic,Hyundai,47.5,0
CAR_001548,Maruti Swift Dzire VDi,2009,300000,50000,Diesel,Individual,Manual,First Owner,1548,16,Low,Medium,0,Diesel_Manual,Maruti,6,1
CAR_001549,Maruti Alto K10 LXI,2014,200999,40000,Petrol,Individual,Manual,First Owner,1549,11,Low,Medium,0,Petrol_Manual,Maruti,5.02,0
CAR_001550,Skoda Laura 1.9 TDI MT Ambiente,2009,200000,,Diesel,Individual,Manual,Third Owner,1550,16,Low,High,0,Diesel_Manual,Skoda,2,1
CAR_001551,Chevrolet Aveo U-VA 1.2 LS,2009,,80000,Petrol,Individual,Manual,Second Owner,1551,16,Low,High,0,Petrol_Manual,Chevrolet,2.62,0
CAR_001552,Tata Indigo LS BSII,2012,,110000,Diesel,Individual,Manual,First Owner,1552,13,Low,High,0,Diesel_Manual,Tata,1.45,1
CAR_001553,Hyundai Verna CRDi SX ABS,2009,,136000,Diesel,Individual,Manual,Second Owner,1553,16,Low,High,0,Diesel_Manual,Hyundai,1.29,1
CAR_001554,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,320000,80000,Diesel,Individual,Manual,First Owner,1554,13,Mid,High,0,Diesel_Manual,Tata,4,1
CAR_001555,Maruti Alto LXi,2009,110000,50000,,Individual,Manual,Second Owner,1555,16,Low,Medium,0,Petrol_Manual,Maruti,2.2,0
CAR_001556,Maruti Wagon R LXI Minor,2008,300000,30000,Petrol,Individual,Manual,First Owner,1556,17,Low,Low,,Petrol_Manual,Maruti,10,0
CAR_001557,Honda City V MT,2012,700000,,Petrol,Individual,Manual,First Owner,1557,13,High,Low,0,Petrol_Manual,Honda,70,0
CAR_001558,Tata Indica Vista Aura 1.3 Quadrajet,2009,135000,90000,Diesel,Individual,Manual,Fourth & Above Owner,1558,16,Low,,0,Diesel_Manual,Tata,1.5,1
CAR_001559,Mahindra Bolero Power Plus Plus Non AC BSIV PS,2015,500000,110000,Diesel,Individual,Manual,First Owner,1559,10,Mid,High,,Diesel_Manual,Mahindra,4.55,1
CAR_001560,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2012,550000,,Diesel,Individual,Manual,Second Owner,1560,13,Mid,High,,Diesel_Manual,Mahindra,4.58,1
CAR_001561,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014,1050000,90000,Diesel,Individual,Manual,Third Owner,1561,11,Premium,High,0,Diesel_Manual,Toyota,11.67,1
CAR_001562,Honda City i VTEC V,2016,500000,20000,Petrol,Individual,Manual,First Owner,1562,9,Mid,Low,0,Petrol_Manual,Honda,25,0
CAR_001563,Maruti Ritz VDi,2011,180000,,,Individual,Manual,Second Owner,1563,14,Low,High,0,Diesel_Manual,Maruti,2,1
CAR_001564,Hyundai Santro Xing GLS,2010,170000,50000,,Individual,Manual,Second Owner,1564,15,Low,Medium,0,Petrol_Manual,Hyundai,3.4,0
CAR_001565,Honda Brio 1.2 S Option MT,2019,,9000,Petrol,Individual,Manual,First Owner,1565,6,Mid,Low,0,Petrol_Manual,Honda,53.89,0
CAR_001566,Maruti A-Star Vxi,2011,150000,70000,Petrol,Individual,Manual,Second Owner,1566,14,Low,Medium,0,Petrol_Manual,Maruti,2.14,0
CAR_001567,Maruti Alto K10 VXI Airbag,2018,380000,25000,Petrol,Individual,Manual,First Owner,1567,7,Mid,Low,0,Petrol_Manual,Maruti,15.2,0
CAR_001568,Hyundai Santro Sportz BSIV,2019,480000,10000,Petrol,Individual,Manual,First Owner,1568,6,Mid,Low,0,Petrol_Manual,Hyundai,48,0
CAR_001569,Tata Indica Vista Aura 1.3 Quadrajet,2009,135000,90000,Diesel,Individual,Manual,Fourth & Above Owner,1569,16,Low,High,0,Diesel_Manual,Tata,1.5,1
CAR_001570,Volkswagen Polo Diesel Highline 1.2L,2011,290000,,Diesel,Individual,Manual,Second Owner,1570,14,Low,Medium,0,Diesel_Manual,Volkswagen,4.83,1
CAR_001571,Fiat Linea Dynamic,2013,350000,70000,Petrol,Individual,Manual,First Owner,1571,12,Mid,Medium,0,Petrol_Manual,Fiat,5,0
CAR_001572,Maruti Alto 800 LXI,2014,110000,25000,Petrol,Individual,Manual,First Owner,1572,11,,Low,0,Petrol_Manual,Maruti,4.4,0
CAR_001573,Hyundai Santro LE zipPlus,2003,70000,80000,Petrol,Individual,Manual,Third Owner,1573,22,Low,High,0,Petrol_Manual,Hyundai,0.88,0
CAR_001574,Volkswagen Vento Petrol Highline AT,2011,300000,70000,Petrol,Individual,Automatic,Third Owner,1574,14,Low,Medium,0,Petrol_Automatic,Volkswagen,4.29,0
CAR_001575,Maruti Alto 800 LX,2017,180000,60000,Petrol,Individual,Manual,First Owner,1575,8,Low,Medium,0,Petrol_Manual,Maruti,3,0
CAR_001576,Renault KWID RXL,2020,300000,20000,Petrol,Individual,Manual,First Owner,1576,5,Low,Low,0,Petrol_Manual,Renault,15,0
CAR_001577,Maruti Baleno Delta 1.2,2017,509000,60000,Petrol,Individual,Manual,First Owner,1577,8,Mid,Medium,0,Petrol_Manual,Maruti,8.48,0
CAR_001578,Maruti SX4 S Cross DDiS 320 Zeta,2016,650000,80000,Diesel,Individual,Manual,First Owner,1578,9,High,High,0,Diesel_Manual,Maruti,8.12,1
CAR_001579,Maruti Swift VDI BSIV,2015,450000,70000,Diesel,Individual,Manual,Third Owner,1579,10,,Medium,0,Diesel_Manual,Maruti,6.43,1
CAR_001580,Mahindra Jeep Classic,1999,170000,2020,Diesel,Individual,Manual,Second Owner,1580,26,Low,Low,,Diesel_Manual,Mahindra,84.16,1
CAR_001581,Mahindra Scorpio 2.6 Turbo 7 Str,2007,,100000,Diesel,Individual,Manual,Second Owner,1581,18,Low,High,0,Diesel_Manual,Mahindra,2.1,1
CAR_001582,Hyundai i20 Asta 1.4 CRDi,2013,360000,80000,Diesel,Individual,Manual,Second Owner,1582,12,Mid,High,0,Diesel_Manual,Hyundai,4.5,1
CAR_001583,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,2011,,120000,Diesel,Individual,Manual,Second Owner,1583,14,Mid,High,,Diesel_Manual,Toyota,4.12,1
CAR_001584,Maruti Alto LX,2006,105000,100000,Petrol,Individual,Manual,Third Owner,1584,19,Low,High,,Petrol_Manual,Maruti,1.05,0
CAR_001585,Hyundai i20 Magna,2010,270000,60000,Petrol,Individual,Manual,Third Owner,1585,15,Low,Medium,0,Petrol_Manual,Hyundai,4.5,0
CAR_001586,Ford Figo Petrol LXI,2010,130000,110000,Petrol,Individual,Manual,First Owner,1586,15,Low,High,0,Petrol_Manual,Ford,1.18,0
CAR_001587,Honda City i DTEC S,2014,,90000,Diesel,Individual,Manual,Second Owner,1587,11,High,High,0,Diesel_Manual,Honda,7.78,1
CAR_001588,Chevrolet Cruze LTZ,2012,400000,40000,Diesel,Individual,Manual,First Owner,1588,13,Mid,Medium,0,Diesel_Manual,Chevrolet,10,1
CAR_001589,Maruti Swift ZXI ABS,2009,250000,,Petrol,Individual,Manual,Second Owner,1589,16,Low,Medium,0,Petrol_Manual,Maruti,4.17,0
CAR_001590,Honda Amaze VX i-DTEC,2013,325000,94000,Diesel,Individual,Manual,Second Owner,1590,12,Mid,High,0,Diesel_Manual,Honda,3.46,1
CAR_001591,Maruti Alto LXi,2008,69000,100000,Petrol,Individual,Manual,First Owner,1591,17,Low,,0,Petrol_Manual,Maruti,0.69,0
CAR_001592,Mahindra Scorpio S11 BSIV,2018,1380000,25000,Diesel,Individual,Manual,First Owner,1592,7,Premium,Low,0,Diesel_Manual,Mahindra,55.2,1
CAR_001593,Maruti Zen Estilo VXI BSIII,2007,90000,90000,Petrol,Individual,Manual,First Owner,1593,18,Low,High,0,Petrol_Manual,Maruti,1,0
CAR_001594,Mahindra XUV500 W6 1.99 mHawk,2016,,40000,Diesel,Individual,Manual,First Owner,1594,9,High,Medium,0,Diesel_Manual,Mahindra,25,1
CAR_001595,Hyundai Accent GLE CNG,2010,145000,90000,CNG,Individual,Manual,Second Owner,1595,15,Low,High,0,CNG_Manual,Hyundai,1.61,0
CAR_001596,Maruti Alto K10 LX,2020,250000,1100,Petrol,Individual,Manual,Fourth & Above Owner,1596,5,Low,Low,0,Petrol_Manual,Maruti,227.27,0
